,state,county,community,communityname,fold,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
355,36.0,69.0,28640.0,Genevacity,2.0,0.01,0.45,0.16,0.83,0.06,0.08,0.72,0.66,0.64,0.53,0.0,0.0,0.2,0.42,0.13,0.5,0.69,0.39,0.7,0.25,0.2,0.21,0.17,0.06,0.15,0.21,0.26,0.02,0.48,0.33,0.42,0.27,0.43,0.33,0.29,0.84,0.4,0.4,0.36,0.75,0.42,0.41,0.42,0.43,0.49,0.53,0.49,0.58,0.67,0.01,0.37,0.0,0.27,0.43,0.43,0.43,0.04,0.06,0.06,0.05,0.86,0.07,0.18,0.15,0.33,0.44,0.25,0.49,0.07,0.51,0.5,0.02,0.75,0.44,0.16,0.56,0.0,0.48,0.11,0.1,0.1,0.09,0.25,0.26,0.27,0.24,0.73,0.44,0.67,0.0,0.0,0.07,0.79,0.54,0.53,0.67,,,,,,,,,,,,,,,,,,0.01,0.28,0.03,,,,,0.0,,0.28
356,25.0,9.0,52490.0,Peabodycity,2.0,0.06,0.45,0.02,0.96,0.06,0.05,0.32,0.43,0.27,0.46,0.07,1.0,0.46,0.57,0.09,0.49,0.51,0.26,0.53,0.46,0.41,0.4,0.26,0.34,0.32,0.32,0.33,0.02,0.11,0.31,0.35,0.33,0.31,0.58,0.47,0.36,0.37,0.43,0.32,0.43,0.33,0.33,0.49,0.76,0.76,0.86,0.74,0.6,0.63,0.02,0.19,0.04,0.22,0.27,0.28,0.29,0.18,0.19,0.18,0.17,0.71,0.23,0.17,0.18,0.49,0.57,0.28,0.71,0.06,0.47,0.5,0.03,0.87,0.65,0.08,0.52,0.42,0.07,0.1,0.5,0.45,0.41,0.31,0.49,0.59,0.51,0.49,0.49,0.58,0.05,0.0,0.34,0.82,0.78,0.86,0.87,,,,,,,,,,,,,,,,,,0.05,0.24,0.09,,,,,0.0,,0.06
357,34.0,3.0,65340.0,SaddleBrooktownship,2.0,0.01,0.47,0.02,0.94,0.16,0.06,0.26,0.41,0.22,0.58,0.02,1.0,0.57,0.67,0.27,0.7,0.56,0.22,0.59,0.55,0.48,0.45,0.5,0.27,0.64,0.32,0.58,0.0,0.09,0.28,0.39,0.3,0.33,0.53,0.37,0.29,0.3,0.41,0.23,0.4,0.23,0.24,0.49,0.83,0.82,0.91,0.85,0.21,0.38,0.0,0.04,0.01,0.2,0.25,0.27,0.28,0.14,0.16,0.15,0.15,0.72,0.07,0.24,0.24,0.51,0.57,0.3,0.76,0.06,0.39,0.5,0.01,0.92,0.71,0.33,0.39,0.31,0.0,0.16,0.56,0.5,0.46,0.76,0.69,0.77,0.68,0.4,0.54,0.57,0.0,0.0,0.3,0.66,0.8,0.8,0.81,,,,,,,,,,,,,,,,,,0.01,0.41,0.25,,,,,0.0,,0.04
358,18.0,,,Logansportcity,2.0,0.01,0.33,0.02,0.98,0.01,0.01,0.42,0.45,0.27,0.59,0.0,0.0,0.15,0.43,0.13,0.41,0.64,0.37,0.56,0.19,0.17,0.17,0.12,0.07,0.41,0.06,0.22,0.02,0.42,0.32,0.52,0.09,0.65,0.38,0.78,0.38,0.74,0.18,0.72,0.31,0.72,0.76,0.4,0.47,0.51,0.51,0.31,0.8,0.76,0.0,0.11,0.0,0.15,0.11,0.22,0.19,0.01,0.01,0.01,0.01,0.98,0.01,0.18,0.16,0.33,0.34,0.34,0.56,0.05,0.53,0.5,0.02,0.74,0.56,0.19,0.67,0.0,0.52,0.2,0.03,0.02,0.02,0.1,0.12,0.11,0.13,0.33,0.14,0.29,0.0,0.01,0.02,0.9,0.66,0.82,0.86,,,,,,,,,,,,,,,,,,0.02,0.22,0.01,,,,,0.0,,0.03
359,40.0,,,Mustangcity,2.0,0.0,0.61,0.01,0.92,0.02,0.04,0.54,0.53,0.3,0.12,0.02,1.0,0.41,0.81,0.55,0.46,0.15,0.13,0.37,0.38,0.26,0.26,0.22,0.16,0.02,0.34,0.28,0.0,0.09,0.14,0.28,0.19,0.24,0.73,0.33,0.3,0.32,0.31,0.35,0.22,0.41,0.4,0.58,0.8,0.81,0.91,0.84,0.72,0.73,0.0,0.01,0.0,0.18,0.13,0.26,0.22,0.01,0.01,0.01,0.01,0.98,0.01,0.18,0.21,0.67,0.65,0.63,0.75,0.11,0.17,0.5,0.01,0.69,0.75,0.13,0.69,0.81,0.1,0.18,0.09,0.09,0.09,0.25,0.26,0.28,0.34,0.22,0.31,0.29,0.0,0.0,0.01,0.6,0.53,0.43,0.65,,,,,,,,,,,,,,,,,,0.03,0.07,0.0,,,,,0.0,,0.07
360,1.0,,,Enterprisecity,2.0,0.02,0.43,0.41,0.64,0.08,0.04,0.46,0.51,0.33,0.36,0.0,0.0,0.24,0.57,0.41,0.42,0.43,0.37,0.58,0.26,0.25,0.29,0.17,0.1,0.16,0.33,0.31,0.03,0.39,0.35,0.39,0.37,0.32,0.5,0.41,0.4,0.46,0.47,0.44,0.29,0.49,0.48,0.45,0.63,0.6,0.52,0.63,0.38,0.43,0.01,0.22,0.0,0.54,0.49,0.45,0.45,0.12,0.09,0.08,0.07,0.91,0.03,0.18,0.18,0.46,0.46,0.47,0.55,0.11,0.34,0.5,0.04,0.6,0.55,0.05,0.42,0.71,0.58,0.3,0.1,0.11,0.12,0.11,0.18,0.23,0.21,0.33,0.37,0.31,0.0,0.0,0.09,0.51,0.46,0.4,0.29,,,,,,,,,,,,,,,,,,0.09,0.05,0.02,,,,,0.0,,0.41
361,29.0,,,Fergusoncity,2.0,0.02,0.39,0.49,0.6,0.04,0.02,0.29,0.41,0.21,0.51,0.04,1.0,0.29,0.54,0.13,0.52,0.56,0.24,0.68,0.29,0.29,0.31,0.27,0.18,0.22,0.4,0.51,0.01,0.16,0.31,0.39,0.26,0.41,0.5,0.45,0.37,0.4,0.4,0.55,0.37,0.58,0.59,0.44,0.48,0.52,0.66,0.51,0.71,0.72,0.01,0.28,0.0,0.06,0.08,0.37,0.41,0.0,0.01,0.03,0.03,0.97,0.02,0.22,0.21,0.41,0.43,0.35,0.65,0.1,0.55,0.0,0.03,0.75,0.63,0.28,0.48,0.35,0.06,0.16,0.11,0.09,0.09,0.34,0.3,0.26,0.33,0.55,0.25,0.24,0.0,0.0,0.03,0.79,0.71,0.74,0.85,,,,,,,,,,,,,,,,,,0.02,0.3,0.11,,,,,0.0,,0.22
362,1.0,,,Birminghamcity,2.0,0.41,0.37,1.0,0.02,0.03,0.01,0.41,0.5,0.33,0.48,0.42,0.99,0.13,0.41,0.17,0.21,0.58,0.52,0.47,0.15,0.17,0.33,0.19,0.16,0.22,0.29,0.49,0.59,0.66,0.36,0.53,0.25,0.62,0.33,0.26,0.57,0.45,0.33,0.75,0.56,0.76,0.79,0.51,0.18,0.16,0.35,0.19,0.65,0.6,0.45,0.73,0.02,0.67,0.69,0.7,0.67,0.06,0.05,0.05,0.04,0.95,0.02,0.33,0.27,0.38,0.42,0.37,0.43,0.18,0.61,0.0,0.65,0.57,0.42,0.55,0.54,0.42,0.37,0.34,0.06,0.05,0.07,0.06,0.13,0.15,0.16,0.48,0.4,0.47,0.32,0.53,0.03,0.9,0.64,0.86,0.82,0.14,0.25,0.85,0.3,0.23,0.32,0.43,0.25,0.39,0.43,0.91,0.0,0.05,0.63,0.1,0.57,0.3,0.43,0.15,0.2,0.36,0.13,0.74,0.5,0.38,0.2,1.0
363,41.0,,,Newbergcity,2.0,0.0,0.56,0.0,0.95,0.08,0.11,0.51,0.54,0.38,0.4,0.0,0.0,0.25,0.55,0.27,0.44,0.42,0.27,0.43,0.25,0.21,0.2,0.25,0.24,0.25,0.19,0.2,0.01,0.27,0.26,0.35,0.29,0.24,0.56,0.6,0.38,0.46,0.33,0.49,0.36,0.53,0.53,0.51,0.59,0.64,0.77,0.67,0.61,0.53,0.0,0.09,0.0,0.32,0.61,0.58,0.54,0.1,0.17,0.15,0.13,0.88,0.11,0.27,0.27,0.52,0.52,0.53,0.49,0.19,0.49,0.5,0.01,0.92,0.5,0.12,0.25,0.69,0.29,0.27,0.12,0.1,0.09,0.25,0.28,0.27,0.27,0.37,0.42,0.33,0.01,0.0,0.13,0.46,0.32,0.4,0.57,,,,,,,,,,,,,,,,,,0.01,0.26,0.04,,,,,0.0,,0.1
364,41.0,,,Keizercity,2.0,0.02,0.43,0.01,0.9,0.09,0.1,0.38,0.39,0.23,0.44,0.03,1.0,0.32,0.61,0.31,0.52,0.46,0.25,0.49,0.31,0.27,0.27,0.48,0.16,0.19,0.16,0.26,0.01,0.17,0.24,0.3,0.27,0.33,0.56,0.24,0.38,0.34,0.38,0.6,0.26,0.61,0.63,0.42,0.61,0.65,0.66,0.71,0.6,0.77,0.01,0.16,0.01,0.23,0.37,0.47,0.49,0.07,0.1,0.12,0.11,0.89,0.07,0.24,0.23,0.45,0.47,0.43,0.59,0.16,0.42,0.5,0.01,0.92,0.58,0.09,0.19,0.67,0.23,0.25,0.13,0.11,0.1,0.29,0.28,0.29,0.28,0.33,0.39,0.24,0.0,0.0,0.13,0.48,0.45,0.63,0.66,,,,,,,,,,,,,,,,,,0.02,0.25,0.06,,,,,0.0,,0.06
365,18.0,,,SouthBendcity,2.0,0.15,0.36,0.41,0.64,0.05,0.06,0.36,0.46,0.28,0.55,0.17,1.0,0.21,0.45,0.11,0.44,0.6,0.4,0.55,0.23,0.23,0.27,0.18,0.14,0.23,0.21,0.23,0.13,0.37,0.31,0.48,0.29,0.51,0.44,0.5,0.5,0.53,0.38,0.6,0.47,0.6,0.62,0.46,0.4,0.41,0.46,0.43,0.65,0.65,0.12,0.49,0.02,0.33,0.42,0.41,0.4,0.08,0.09,0.08,0.07,0.85,0.07,0.3,0.25,0.37,0.39,0.35,0.61,0.11,0.53,0.5,0.19,0.7,0.59,0.36,0.43,0.23,0.3,0.18,0.05,0.04,0.05,0.2,0.25,0.27,0.27,0.49,0.2,0.43,0.14,0.01,0.1,0.68,0.61,0.78,0.7,0.04,0.2,0.95,0.23,0.13,0.46,0.78,0.2,0.83,0.75,0.38,0.02,0.0,0.28,0.12,0.64,0.35,0.1,0.24,0.2,0.11,0.03,0.7,0.5,1.0,0.12,0.45
366,42.0,49.0,24000.0,Eriecity,2.0,0.16,0.4,0.23,0.79,0.03,0.04,0.46,0.52,0.38,0.53,0.17,1.0,0.17,0.37,0.09,0.47,0.62,0.63,0.62,0.2,0.19,0.2,0.2,0.16,0.18,0.12,0.16,0.18,0.51,0.3,0.48,0.21,0.59,0.35,0.56,0.5,0.54,0.32,0.59,0.56,0.52,0.57,0.49,0.38,0.41,0.35,0.4,0.39,0.4,0.11,0.45,0.02,0.19,0.18,0.19,0.22,0.03,0.03,0.02,0.03,0.88,0.08,0.3,0.25,0.38,0.44,0.35,0.49,0.1,0.48,0.5,0.17,0.71,0.47,0.52,0.67,0.04,0.34,0.29,0.06,0.05,0.05,0.11,0.13,0.14,0.15,0.51,0.22,0.47,0.13,0.0,0.06,0.86,0.65,0.86,0.83,0.03,0.16,0.96,0.19,0.05,0.17,0.33,0.16,0.82,0.91,0.13,0.01,0.0,0.1,0.03,0.57,0.06,0.06,0.41,0.21,0.06,0.01,0.76,0.0,0.43,0.06,0.32
367,48.0,,,Uvaldecity,2.0,0.01,0.7,0.01,0.35,0.02,1.0,0.61,0.56,0.39,0.39,0.0,0.0,0.09,0.48,0.88,0.24,0.56,0.75,0.36,0.09,0.1,0.14,1.0,0.0,0.1,0.15,0.21,0.04,0.9,1.0,0.87,0.18,0.95,0.23,0.14,0.5,0.43,0.32,0.41,0.35,0.48,0.47,0.83,0.62,0.56,0.69,0.61,0.38,0.21,0.0,0.12,0.01,0.23,0.26,0.3,0.36,0.21,0.2,0.21,0.23,0.0,0.83,0.73,0.71,0.75,0.68,0.81,0.54,0.63,0.55,0.0,0.03,0.54,0.58,0.61,0.76,0.52,1.0,1.0,0.03,0.03,0.05,0.06,0.11,0.13,0.09,0.46,0.33,0.35,0.0,0.0,0.37,0.8,0.68,0.74,0.85,,,,,,,,,,,,,,,,,,0.01,0.22,0.02,,,,,0.0,,0.14
368,48.0,,,CollegeStationcity,2.0,0.07,0.58,0.12,0.74,0.4,0.16,1.0,1.0,1.0,0.04,0.08,1.0,0.05,0.87,0.78,0.53,0.05,0.07,0.08,0.27,0.14,0.15,0.17,0.15,0.18,0.13,0.18,0.14,1.0,0.08,0.08,0.97,0.36,0.22,0.05,1.0,0.17,0.63,0.05,1.0,0.09,0.06,0.41,0.73,0.74,0.75,0.56,0.46,0.49,0.01,0.24,0.03,0.91,0.93,0.91,0.85,0.58,0.52,0.47,0.4,0.78,0.07,0.15,0.08,0.29,0.57,0.28,0.06,0.28,0.8,0.0,0.1,0.59,0.03,0.07,0.59,0.79,0.17,0.07,0.17,0.16,0.17,0.28,0.29,0.3,0.29,1.0,0.45,0.24,0.0,0.0,0.27,0.56,0.0,0.0,0.54,,,,,,,,,,,,,,,,,,0.08,0.15,0.22,,,,,0.0,,0.09
369,29.0,,,Florissantcity,2.0,0.07,0.45,0.08,0.93,0.03,0.02,0.33,0.44,0.25,0.45,0.08,1.0,0.42,0.65,0.21,0.63,0.48,0.13,0.67,0.41,0.33,0.32,0.32,0.38,0.35,0.53,0.51,0.01,0.07,0.27,0.33,0.25,0.17,0.59,0.54,0.31,0.34,0.37,0.35,0.33,0.39,0.39,0.44,0.74,0.75,0.84,0.74,0.62,0.6,0.01,0.1,0.0,0.29,0.21,0.25,0.28,0.03,0.02,0.02,0.02,0.96,0.02,0.16,0.17,0.46,0.51,0.27,0.81,0.06,0.31,0.5,0.03,0.9,0.77,0.01,0.24,0.46,0.02,0.16,0.16,0.12,0.09,0.39,0.35,0.38,0.37,0.37,0.09,0.18,0.0,0.0,0.04,0.78,0.82,0.82,0.8,,,,,,,,,,,,,,,,,,0.03,0.42,0.06,,,,,0.0,,0.07
370,48.0,,,Texarkanacity,2.0,0.03,0.38,0.7,0.44,0.03,0.02,0.44,0.46,0.29,0.55,0.05,1.0,0.17,0.33,0.28,0.32,0.57,0.51,0.55,0.2,0.23,0.32,0.17,0.32,0.19,0.25,0.21,0.06,0.58,0.31,0.52,0.27,0.54,0.3,0.37,0.52,0.51,0.38,0.67,0.36,0.68,0.71,0.45,0.33,0.31,0.43,0.4,0.55,0.52,0.04,0.47,0.0,0.37,0.34,0.55,0.5,0.02,0.02,0.02,0.02,0.97,0.03,0.27,0.24,0.38,0.37,0.43,0.47,0.19,0.55,0.5,0.1,0.46,0.48,0.25,0.54,0.52,0.48,0.55,0.05,0.06,0.08,0.13,0.19,0.21,0.21,0.48,0.31,0.47,0.0,0.01,0.02,0.58,0.53,0.67,0.6,,,,,,,,,,,,,,,,,,0.06,0.13,0.01,,,,,0.0,,0.6
371,13.0,,,Smyrnacity,2.0,0.03,0.15,0.31,0.7,0.14,0.06,0.25,0.68,0.35,0.25,0.05,1.0,0.37,0.78,0.19,0.48,0.21,0.11,0.21,0.39,0.48,0.5,0.37,0.09,0.38,0.39,0.43,0.02,0.16,0.19,0.25,0.55,0.2,0.81,0.22,0.25,0.19,0.55,0.73,0.6,0.77,0.79,0.27,0.49,0.5,0.75,0.51,0.71,0.72,0.01,0.23,0.01,0.58,0.71,0.74,0.71,0.24,0.26,0.24,0.22,0.86,0.1,0.12,0.07,0.15,0.23,0.18,0.3,0.09,0.75,0.0,0.1,0.5,0.29,0.1,0.1,0.83,0.17,0.12,0.17,0.15,0.15,0.47,0.43,0.48,0.46,0.38,0.39,0.44,0.0,0.02,0.17,0.4,0.3,0.26,0.18,,,,,,,,,,,,,,,,,,0.03,0.23,0.06,,,,,0.0,,0.18
372,55.0,25.0,78600.0,SunPrairiecity,2.0,0.01,0.48,0.01,0.98,0.03,0.02,0.41,0.5,0.28,0.29,0.0,0.0,0.39,0.75,0.27,0.65,0.36,0.14,0.34,0.39,0.31,0.3,0.18,0.12,0.2,0.3,0.37,0.0,0.07,0.19,0.26,0.33,0.11,0.78,0.41,0.32,0.46,0.38,0.36,0.36,0.45,0.42,0.52,0.69,0.75,0.75,0.69,0.85,0.88,0.01,0.16,0.0,0.2,0.18,0.16,0.17,0.01,0.01,0.01,0.01,0.95,0.02,0.18,0.18,0.53,0.64,0.4,0.51,0.07,0.43,0.5,0.0,0.96,0.46,0.14,0.15,0.65,0.08,0.05,0.17,0.14,0.13,0.4,0.38,0.38,0.34,0.33,0.34,0.36,0.0,0.0,0.03,0.8,0.47,0.64,0.7,,,,,,,,,,,,,,,,,,0.02,0.18,0.01,,,,,0.0,,0.03
373,33.0,11.0,37940.0,Hudsontown,2.0,0.02,0.59,0.01,0.97,0.06,0.02,0.4,0.52,0.3,0.17,0.02,0.69,0.6,0.87,0.45,0.57,0.22,0.12,0.3,0.54,0.43,0.41,0.46,0.48,0.4,0.32,0.48,0.0,0.06,0.17,0.24,0.39,0.42,0.79,0.75,0.2,0.36,0.53,0.33,0.36,0.33,0.34,0.56,0.83,0.84,0.83,0.86,0.72,0.77,0.0,0.11,0.01,0.26,0.3,0.34,0.34,0.08,0.09,0.09,0.08,0.86,0.04,0.19,0.21,0.64,0.66,0.51,0.74,0.07,0.38,0.5,0.01,0.87,0.71,0.11,0.37,0.79,0.07,0.17,0.38,0.36,0.33,0.63,0.62,0.71,0.72,0.48,0.72,0.57,0.0,0.0,0.13,0.31,0.53,0.53,0.26,,,,,,,,,,,,,,,,,,0.08,0.06,0.02,,,,,0.0,,0.04
374,13.0,,,Gainesvillecity,2.0,0.01,0.4,0.46,0.52,0.07,0.15,0.45,0.55,0.42,0.46,0.0,0.0,0.23,0.51,0.28,0.4,0.53,0.4,0.29,0.27,0.34,0.46,0.16,0.13,0.29,0.14,0.2,0.03,0.49,0.47,0.55,0.4,0.29,0.5,0.52,0.46,0.52,0.43,0.66,0.44,0.65,0.68,0.43,0.33,0.33,0.33,0.27,0.68,0.6,0.02,0.64,0.01,0.87,0.9,0.96,0.95,0.54,0.49,0.47,0.43,0.84,0.19,0.27,0.24,0.37,0.37,0.42,0.32,0.23,0.57,0.0,0.04,0.62,0.34,0.02,0.31,0.6,0.59,0.13,0.17,0.2,0.27,0.14,0.24,0.26,0.25,0.44,0.41,0.32,0.02,0.0,0.26,0.69,0.46,0.58,0.56,,,,,,,,,,,,,,,,,,0.06,0.07,0.02,,,,,0.0,,0.51
375,6.0,,,LaCanadaFlintridgecity,2.0,0.02,0.56,0.01,0.79,0.76,0.08,0.39,0.29,0.2,0.45,0.03,1.0,1.0,0.61,0.41,0.86,0.45,0.05,0.51,1.0,1.0,1.0,1.0,0.0,0.52,0.55,0.78,0.0,0.06,0.06,0.05,0.9,0.12,0.53,0.21,0.78,0.06,1.0,0.16,0.29,0.24,0.21,0.51,0.95,0.93,0.98,0.91,0.39,0.29,0.0,0.08,0.02,0.3,0.34,0.4,0.43,0.33,0.32,0.35,0.34,0.68,0.15,0.24,0.26,0.61,0.59,0.49,0.93,0.13,0.16,0.5,0.01,0.9,0.92,0.1,0.41,0.31,0.0,0.0,1.0,1.0,1.0,0.8,0.93,1.0,0.99,0.52,0.59,0.14,0.0,0.0,0.46,0.47,0.8,0.88,0.8,,,,,,,,,,,,,,,,,,0.02,0.19,0.01,,,,,0.0,,0.83
376,9.0,3.0,31240.0,Glastonburytown,2.0,0.03,0.43,0.02,0.94,0.15,0.04,0.33,0.34,0.22,0.37,0.03,0.71,0.75,0.66,0.33,0.83,0.4,0.08,0.52,0.77,0.72,0.71,0.56,0.21,0.44,0.21,0.53,0.01,0.05,0.11,0.14,0.76,0.12,0.68,0.3,0.51,0.12,0.78,0.26,0.34,0.32,0.3,0.44,0.85,0.88,0.96,0.79,0.46,0.58,0.0,0.05,0.01,0.22,0.29,0.31,0.3,0.11,0.12,0.12,0.1,0.85,0.04,0.12,0.13,0.47,0.51,0.29,0.8,0.03,0.31,0.5,0.02,0.88,0.76,0.06,0.59,0.6,0.02,0.03,0.59,0.6,0.61,0.47,0.64,0.74,0.63,0.38,0.51,0.47,0.0,0.0,0.2,0.56,0.66,0.75,0.68,,,,,,,,,,,,,,,,,,0.15,0.04,0.14,,,,,0.0,,0.02
377,49.0,,,Tooelecity,2.0,0.01,0.55,0.01,0.91,0.05,0.21,0.55,0.5,0.28,0.35,0.0,0.0,0.3,0.54,0.12,0.37,0.43,0.33,1.0,0.29,0.2,0.2,0.13,0.1,0.09,0.3,0.33,0.01,0.31,0.11,0.38,0.16,0.68,0.42,0.65,0.17,0.55,0.28,0.57,0.27,0.48,0.54,0.63,0.64,0.72,0.56,0.76,0.47,0.61,0.01,0.16,0.0,0.36,0.26,0.21,0.18,0.04,0.03,0.02,0.02,0.88,0.04,0.49,0.47,0.6,0.61,0.5,0.72,0.16,0.37,0.5,0.02,0.74,0.71,0.57,0.57,0.52,0.36,0.05,0.12,0.1,0.09,0.18,0.2,0.2,0.2,0.23,0.32,0.26,0.0,0.0,0.05,0.68,0.58,0.74,0.71,,,,,,,,,,,,,,,,,,0.03,0.09,0.05,,,,,0.0,,0.08
378,34.0,3.0,21480.0,Englewoodcity,2.0,0.02,0.5,0.77,0.22,0.3,0.29,0.31,0.4,0.24,0.44,0.04,1.0,0.58,0.61,0.23,0.51,0.49,0.26,0.38,0.58,0.71,1.0,0.38,0.12,0.37,0.32,0.41,0.02,0.21,0.27,0.33,0.56,0.31,0.6,0.39,0.68,0.39,0.63,0.45,0.52,0.54,0.53,0.56,0.52,0.5,0.7,0.48,0.57,0.49,0.03,0.61,0.04,0.34,0.41,0.47,0.51,0.6,0.62,0.65,0.65,0.55,0.44,0.5,0.45,0.54,0.59,0.46,0.55,0.3,0.51,0.5,0.02,0.83,0.53,0.19,0.43,0.21,0.16,0.29,0.53,0.55,0.84,0.43,0.49,0.66,0.47,0.55,0.63,1.0,0.01,0.0,0.74,0.22,0.66,0.65,0.48,,,,,,,,,,,,,,,,,,0.01,0.42,0.87,,,,,0.0,,0.26
379,45.0,,,NorthAugustacity,2.0,0.01,0.33,0.3,0.75,0.06,0.01,0.39,0.51,0.29,0.41,0.02,1.0,0.35,0.67,0.31,0.45,0.42,0.17,0.55,0.36,0.38,0.41,0.19,0.18,0.56,0.51,0.77,0.01,0.24,0.2,0.3,0.4,0.18,0.59,0.45,0.44,0.31,0.55,0.52,0.33,0.6,0.59,0.4,0.58,0.6,0.71,0.5,0.61,0.57,0.01,0.45,0.0,0.33,0.24,0.26,0.28,0.03,0.02,0.02,0.02,0.98,0.01,0.13,0.12,0.36,0.42,0.29,0.59,0.08,0.49,0.5,0.03,0.68,0.56,0.2,0.34,0.56,0.18,0.07,0.13,0.12,0.13,0.22,0.25,0.25,0.28,0.2,0.16,0.26,0.0,0.0,0.04,0.15,0.53,0.58,0.39,,,,,,,,,,,,,,,,,,0.05,0.08,0.01,,,,,0.0,,0.23
380,42.0,11.0,63624.0,Readingcity,2.0,0.11,0.36,0.19,0.68,0.09,0.34,0.41,0.52,0.36,0.55,0.12,1.0,0.17,0.39,0.08,0.38,0.62,0.58,0.53,0.2,0.2,0.23,0.22,0.3,0.16,0.15,0.18,0.13,0.51,0.55,0.74,0.12,0.57,0.39,0.69,0.3,0.8,0.19,0.67,0.56,0.66,0.69,0.47,0.25,0.25,0.27,0.28,0.48,0.42,0.12,0.72,0.02,0.42,0.5,0.57,0.56,0.13,0.13,0.14,0.12,0.65,0.33,0.36,0.28,0.37,0.4,0.37,0.46,0.19,0.48,0.5,0.15,0.66,0.46,0.69,0.53,0.0,0.39,0.43,0.04,0.03,0.04,0.18,0.21,0.23,0.2,0.51,0.21,0.47,0.1,0.0,0.12,0.8,0.6,0.8,0.73,0.02,0.19,0.97,0.22,0.03,0.14,0.24,0.19,0.62,0.94,0.05,0.03,0.12,0.07,0.04,0.57,0.59,0.03,0.67,0.41,0.04,0.02,0.67,1.0,0.65,0.14,0.49
381,47.0,,,Colliervilletown,2.0,0.01,0.76,0.22,0.82,0.02,0.01,0.52,0.42,0.24,0.15,0.0,0.0,0.59,0.81,0.57,0.44,0.21,0.12,0.16,0.56,0.39,0.41,0.21,0.02,0.06,0.0,0.18,0.01,0.16,0.21,0.28,0.41,0.1,0.67,0.52,0.25,0.37,0.41,0.2,0.28,0.29,0.26,0.75,0.88,0.87,0.94,0.74,0.19,0.34,0.01,0.24,0.0,0.49,0.36,0.36,0.49,0.04,0.03,0.03,0.03,0.97,0.03,0.28,0.33,0.81,0.84,0.53,0.86,0.12,0.12,0.5,0.01,0.86,0.83,0.08,0.47,0.88,0.12,0.29,0.21,0.23,0.24,0.26,0.3,0.36,0.32,0.3,0.51,0.21,0.0,0.0,0.03,0.5,0.26,0.47,0.23,,,,,,,,,,,,,,,,,,0.03,0.1,0.0,,,,,0.0,,0.03
382,34.0,39.0,15640.0,Cranfordtownship,2.0,0.02,0.5,0.06,0.93,0.09,0.04,0.28,0.36,0.21,0.51,0.04,1.0,0.71,0.69,0.08,0.83,0.56,0.05,0.62,0.69,0.6,0.59,0.46,0.13,0.35,0.67,0.64,0.0,0.05,0.15,0.2,0.55,0.1,0.64,0.34,0.44,0.19,0.62,0.17,0.38,0.23,0.21,0.49,0.86,0.87,0.96,0.72,0.43,0.57,0.0,0.08,0.01,0.13,0.14,0.17,0.19,0.07,0.07,0.07,0.07,0.83,0.06,0.17,0.18,0.53,0.57,0.26,0.85,0.03,0.23,0.5,0.01,0.92,0.81,0.07,0.53,0.15,0.03,0.42,0.57,0.52,0.5,0.66,0.69,0.83,0.71,0.49,0.56,0.49,0.0,0.0,0.22,0.69,0.85,0.8,0.79,,,,,,,,,,,,,,,,,,0.01,0.39,0.47,,,,,0.0,,0.04
